2422,111|24|2
633,2|11
2074,17|4|34|52
2504,2|112
2041,57|217|265|19|255
2098,2|0
803,2|106
1969,2|4|69|13
817,2|11|76
2095,2|1|43|38|4
1977,79|80|2
523,8|2|80|9|79
1447,22|2|23|24
438,8|2|93|9|30
794,11|2|4|15|21
861,8|2|93|54|9
818,90|8|2|9|6
1269,79|2
623,5|11|4|2
2334,2|0|13
1258,2|1|21|6
2309,4|101|52
1368,285|4
392,155|61|12|179|65
1736,1|0|112|2
1136,8|2|93|54|9
1680,2|76|77
728,120|2|0|4|112
1697,93|2|11|13
1695,11|0|2|29
1670,1|112|3|2
1879,2|145|55|26
1471,2|76|77
2099,2|138
1453,2|4|69|13
2348,5|2|4|1
1835,23|2|106|24
622,31|103|87
634,27|132|192|28|19
2288,93|2
1421,2|76|77
2101,270|135|2
1489,2|3
2282,2|30|13
2092,325|8|85|9|12
739,2|76|77
497,2|1|21
1463,8|2|39|9|13
2483,2|3
2008,2|11|160
1740,79|2
1469,120|2|1|4|0
537,8|2|39|9|13
740,31|103|87|104
1425,301|61|19|169
397,2|21
2488,2|21
1428,2|0|13
1472,52|285|4|292|17
1733,79|2
1840,79|2|7
483,11|8|2|39|9|21
2111,79|8|2|9
1300,11|8|2|9|10|4|15
638,2|52|1|43|4|338
2408,79|2
1883,102|12
1374,93|2
2077,56|4|52|17
2337,120|2|1|4|0
1979,113|19
1380,5|4|69|43
1193,5|4
792,267|24|340|2
839,56|4|52|17
2506,39|8|9|193
435,2|145|55|26
2153,5|4
1,21|2|3
2079,2|21
2505,11|8|90|2|39|9
2500,79|2
1226,110|2|145
1161,107|133|28|19|170|108
1208,3|2|21
2,78|2|22|6
1460,2|11
2039,277|61|121|123|124
1905,267|24|340|2
2133,8|90|2|39|9|13
2526,26|2|21|13
1658,2|76|77
1306,40|2
2450,120|2|1|4|0
2250,2|76|77
2328,2|3
2258,2|76
2249,2|13
2219,113|19
703,2|13
1796,219|343|61
1924,2|3
2345,3|2|21
2129,93|40|2|13
2350,93|2|11|30
1301,2|4|69|13
1940,11|8|2|9|23
1936,2|91|53
1938,79|80|2
111,8|2|9|13
87,8|2|9|222|10|105
259,8|2|1|9|112
147,2|76|77
169,2|4|13
125,8|85|9
187,267|2|55|26
127,5|2|4|0|55
205,2|138
90,2|3|13
121,4|69|43
50,8|2|9|10|271|13
289,2|30
161,136|8|2|9|13
171,77|24|2|96
240,8|10|9
165,4|68
418,92|2
212,2|271
253,2|38|374|4|139
307,267|2|55|53
284,24|2
282,2|76|77
18,21|2|3
420,2|106
288,2|21
102,11|4|69|2
215,2|0|30
99,104|31|2|70|4|15
10,219|65|61|12
11,219|343|61
1343,2|106
1632,8|2|1|9|10|13
959,2|11
1139,79|80|2
1595,11|0|2
953,11|8|2|54|9|30
1046,120|4
960,95|20|18|19|244|128|31|126
956,146|2
1069,90|2|1|21
738,93|2
1592,5|4
1124,8|2|1|9|10
981,5|4
985,2|76|77
764,8|2|9|13
1102,2|53
1596,68|2|0|4|13
750,2|13
987,2|0
1347,136|8|9
980,2|4|68|6
1044,19|4|196|17
995,2|21
1633,3|2|30
600,79|135|2
1055,4|43
1106,2|0|1|190
1109,2|4|112|34
1033,146|2
1112,9|12|47
1147,2|13
271,5|183|4|120
1137,29|2|13
1070,146|2|29
1591,8|2|9|10|13
1537,2|29
1058,135|2
1532,3|2|21
1600,2|13
751,2|52|4|338|112
1639,4|34
1108,8|10|9|2
761,146|90|2
1634,2|13
1014,2|21
1098,93|2|30
1538,288|8|2|9|10
996,3|2|21
1583,8|2|9|13|6
1334,2|76|77
1051,23|106|2
1035,113|19
771,19|140
772,79|2
765,40|2
1588,111|2
1573,51|19|212|117
1587,110|2|55
1067,102|12
1611,147|11|2
1158,8|2|93|9|30
1510,147|0|2
356,89|87|389
2082,2|0
364,8|2|9|12|10|105|47
2443,24|2
1811,2|1
470,65|12|201|19
885,2|1|3
1857,126|19
655,146|152|2
1896,9|12|47
2405,39|8|9
484,12|97
1479,11|8|2|54|9
609,113|299|19
2454,2|21
5,136|8|85|9|10
480,136|8|2|39|9|6
907,1|91|3|2
2380,111|2
2458,82|244|19
2330,9|12|47
939,79|2
1265,154|8|9|202
1967,79|2
2266,38|2|0|13
2002,4|68|69
2439,154|8|9|85
2498,24|2
2466,238|37
927,79|2
870,26|2|3|21
891,2|106
628,2|13
1810,2|1
2189,102|12
832,111|24|2
593,111|2
2274,113|19
2569,2|6
851,1|91|53|2
947,79|2
2573,2|1|4|69|21
2543,93|40|2
889,311|364|2|24
2394,79|80|2
2470,79|2
2128,90|2|21|6
2559,21|2|3
398,79|2
2117,2|3
2578,93|2|30|13
2570,3|2|21
2438,13|78|2|6
2290,93|40|2|13
451,238|209|37
2327,395|86|2|52|4
1995,2|1|43|4|112
2538,79|2|0|29
2270,38|2|13
1312,19|254
2248,135|2
2356,8|2|39|9|21
2455,2|91|53
2137,5|4|210
652,65|12|97
2383,34|8|54|9|4
2390,397|61
2081,3|2|21
1324,2|13
1386,12|400
2212,2|76|96
2446,79|2
2156,2|0|29
2511,3|2|21
2544,2|0
1163,79|2
2145,2|0
1418,2|0|13
1678,12|75
1351,79|2
1385,136|8|2|9|79
342,2|0|13
1801,136|8|9
313,11|8|2|9|12|47
1852,8|2|9|92|403|91
375,2|76|13
925,79|9|80|2
1719,8|2|9|54|3|21
1432,8|9
1668,38|11|0|2
516,56|4|52|17
1227,31|103|87
1742,9|12|16|47
2230,31|104
1129,11|8|2|85|9
1435,12|400
314,4|68
560,79|2
360,8|2|35|9|54
315,2|11
639,27|156|132|28|19
1809,79|2
1259,2|0
1771,261|61
316,8|2|93|9|13
2491,79|2
1424,2|21
383,2|106
1715,22|2|23|24
1916,156|132|192|28|19
2481,3|2|21
317,8|2|39|9|13
554,11|8|2|268|85|9
2141,8|85|9|12|154|47
909,111|23|106|2
318,8|2|9|0|79
539,8|2|39|9|13
1677,93|40|2|13
2163,8|2|39|9|13
399,3|2|21
407,136|8|9
2349,136|8|9
371,76|2|23|77
1723,2|76|77
384,79|2
1692,2|3
319,2|21
1293,3|2|30
517,9|2|11|216
2109,65|12|97
1125,2|11|13
433,4|17
2279,8|2|93|9|30
706,11|0|23|2
1862,138|11|2
2244,54|8|9
611,82|31|103|172|87
1881,31|103|87
385,17|4|34
1527,8|2|9|13|6
299,21|2|3
1528,93|2|30|13
1127,2|13
518,93|61|155|2
395,92|351|53|2
1850,2|1|4|15|21
498,93|2|13
2225,277|61|121|123|124
2235,136|8|2|9|222|10
2577,79|2
2054,2|30
532,136|8|9|12|154|47
490,24|2
2207,2|11
1429,2|112|3|1
2148,4
1470,24|23|2
587,148|12|65|87
838,8|2|77|9|76
519,11|8|2|9|10|4|15
1990,2|76|77
1808,267|2|165
545,79|80|2
6,2|1
2582,13|2|7|6
1202,11|8|2|39|9|4|15
1128,2|11|55|53
1177,9|12|47
1286,267|22|165|2
1210,2|21
1958,111|2
1194,13|2|0|6
1211,21|2|3
1212,110|2|145|163
1699,61|121|124
1828,9|16
1203,1|112|2
1694,8|2|9|10|105
844,267|22|55|2
491,8|2|39|9|13
1412,12|97
12,8|9|193
1951,110|92|351|2
7,79|2
1957,79|2
2023,2|21
821,92|2
2346,2|21
1772,2|91|53|13
499,79|2
1768,21|22|3|2
2216,8|2|9|13
1204,4|34
1948,93|2
524,2|11
2501,156|132|115|28|19
565,2|6
520,0|2|11|3
793,2|106
8,8|2|9|10|105|30
2325,2|30|13
2154,2|21
2531,13|2|6
1185,17|4|34
1240,0|2|4|43
1949,24|2
1952,79|2
926,24|2
1282,19|254
1443,231|4|98|52
2571,79|2
2093,2|0
386,12|75
698,2|11
1256,2|93|9|13|154
1305,93|40|2|13
1446,40|2|13
241,87|168
303,325|103|12|31|87
1157,325|103|12|31|87
618,325|295|103|12|31|87
196,35|2|83
1156,325|103|12|31|87
571,325|295|103|12|31|87
1155,325|2|12|4|13|15
684,35|79|0|2
114,61|155
211,11|8|2|9|10|370
14,65|12
214,3|2|4|43
131,2|0
17,159|8|2|9
141,2|52|312|4|30|17
153,2|13
416,2|106
1641,2|145|23
1082,2|106
1262,8|9|202
547,21|2|1|3
1630,8|2|93|54|9
1356,12|75
471,38|79|2
782,5|11|2|43|4
1822,79|80|2
2410,24|2
1912,27|132|192|28|19
1804,79|2
2440,79|2
807,79|2
1294,79|8|2|9
1899,93|2|76|77
1689,2|11|30|268
1705,79|2
1833,5|4
1283,24|23|2
293,2|106
197,8|2|9|13
198,146|2
279,35|2|194|380
74,2|13
172,2|78
167,79|80|2
206,23|4|129|2
173,2|0
35,9|8|1|2
1278,2|76|77
1531,2|21
1508,311|2|24
1148,18|19|20
1569,111|2
320,8|2|85|9|13
530,21|2|3
321,113|299|19
1236,79|2
1264,18|19|296
322,2|13
195,325|295|103|12|31|87
351,325|295|103|12|31|87
573,325|103|12|31|87
200,325|295|103|12|31|87
267,325|295|103|12|31|87
683,325|295|103|12|31|87
616,93|2
682,31|103|87
311,325|103|12|31|87
577,93|138|0|2
685,8|2|85|9|0|13
1652,325|103|12|31|87
402,325|295|103|12|31|87
690,325|295|103|12|31|87
202,93|2|11
413,104|2|138|0|31
1134,8|9|53|2
621,299|19
535,8|2|9|13
1238,8|2|9|76|6
2038,373|2|24|79|23
294,145|11|2
1598,2|145
300,12|97
426,154|9|12|47
597,12|97
297,31|9|104
427,2|4|69|13
1915,11|2|103|12|9|31|87|47
693,24|2
875,2|1
2396,24|2
2280,8|2|39|9|13
42,45|65|189|12
278,65|12|201|19
1764,3|2|11|30
1529,2|3
1325,79|2
721,2|11|26
735,31|103|87
179,2|13
552,61|62|178|179
1594,2|3
1725,310|4
2545,40|2
787,21|2|1|3
361,11|8|2|85|9|53
1504,2|4|3|356|21
1360,2|21
1847,93|2|3|30
2482,154|9
1458,79|2
492,2|76
305,52|43|4|98|69
692,2|145
1364,8|2|93|54|9|30
1956,2|76
1647,325|12|97
1520,138|11|3|2
1474,154|8|85|9
1910,2|145
660,2|13
640,2|0
814,24|23|2
2427,8|2|9|3|21
2303,8|2|9|6
1484,8|2|9|10|105
1297,12|97
500,38|8|2|9
1367,8|2|9|6|78
2089,2|11
732,79|2
1841,8|2|11|9
1844,2|11
585,2|145
763,79|2
594,90|40|2
1274,2|165
2322,40|2|268
1492,191|67
1968,311|2|30|24
608,2|0
226,5|4
574,35|2
2409,200|90|2|21
679,5|4|69|43
1976,8|2|9|79|135
461,11|8|2|9|55
1448,267|2|340|55
1807,79|2
686,1|112|2
2514,111|2
2180,18|19|316
1340,2|30
340,11|2|92|55|53
1482,8|85|9
403,343|61
19,11|0|2
345,102|12
1205,2|91|53
2159,2|11
704,2|91|53
2286,13|2|6
2452,79|2
1792,8|2|93|54|9
788,79|24|2
2136,86|52|2|4|53|17
1821,24|76|2
1838,5|4
1376,40|2|11
281,2
2424,93|439|2
578,159|135|2
2550,4|43|52
1263,8|9|202
1001,8|2|9|3|21
1932,40|2
24,2|11
935,110|2|267|55
671,51|213|19|212
2496,2|3
658,2|21
2173,4|52
1551,3|2|91|53
1487,5|4
1357,12|75
1671,2|103|31|87|23
2277,47|9|12|97
381,27|156|132|28|19
2031,4|17
2556,21|2|3
2048,2|3
1817,2|0|1
1829,5|4
2205,135|2
1473,31|3|2|104
553,61|178|179
2503,8|9|12|47
344,21|2|3
436,18|19|20
1152,24|2|23|7
2062,79|2
1261,22|2|23|24
43,179|61|12|185
1631,8|2|9|0|79
2517,373|2|77|24|23
189,4|17
1151,8|2|1|39|9|13
1029,110|2
1231,53|2|91|3
1002,28|19|115
1007,102|12
1023,82|125
1635,8|2|9|13
1629,111|2
1855,22|2|23|24
1770,8|2|39|9|13|6
1802,2|3
1709,93|2|30
691,11|0|2
635,113|19
965,5|120|2|4|112
1539,7|8|2|39|9|6
478,104|31|61|179
151,47|8|12|9
466,40|2
607,111|2|1
566,15|11|4|2
106,2|11|83
1975,92|2|91
1008,2|138
1566,23|83|2
1132,82|31|103|172|87
2090,2|70
1516,146|11|0|2
1462,79|2|11
323,11|0|53|2
1430,2|1|13
25,2|11
1383,8|2|9|13
2125,2|106
1054,2|91|53
2080,11|8|2|54|9
254,2|106
2291,93|2|30|13
1873,2|91|53
864,2|145|3
1171,2|13
1267,79|2
1246,8|2|11|9
441,38|2|4|43
2076,2|0|13
1372,79|2
2267,2|3
2516,24|2
352,145|11|2|13
2037,22|21|2
2474,18|19|296|342
13,12|75
1836,310|4
2247,79|2
1676,156|132|28|244|19
1620,2|3
852,8|2|9|54|3
1502,8|2|85|9|10|13
1918,31|103|87|295
2187,24|2
1295,107|19
1284,452|2|145|53
1824,209|237|37|143
507,8|2|1|9|10
1885,93|2|30
1730,8|2|39|9|79
1684,39|8|9
2049,82|226|199|19
2289,113|19
2420,8|2|39|9|10|13
1329,8|2|39|9|13|6
1656,154|9
1621,9|12|47
1555,8|2|54|9|0|4|69
1166,310|4|68
650,8|2|9|10|222
1450,2|7|6
1426,2|0
612,2|1|43|0|4
168,2|112
1673,61|445|179
2024,79|2
440,2|55|106
636,102|12
1864,102|12
2158,8|2|93|9|13
2140,102|12
1906,102|12
2011,2|91|53
2020,8|2|39|9|79
710,2|76
1369,135|2
366,113|19
479,2|13
2056,23|2|76|24
1326,51|126|95|20|18|19|128|31|213
194,8|2|11|9
20,370|2
2164,82
696,11|8|2|9|55
2502,102|12
1889,2|11
1707,104|31|61
1242,201|8|9|12|19|47
343,2|310|1|4|21
2484,2|76|77
1988,93|2|30|13
1414,285|455|4
2116,77|2|96
2512,21|2|3
1941,12|74
1431,8|2|1|39|9|13
38,40|2|55|13
1706,14|291|61|12
76,2|4|69|13
533,8|2|9|10|105
2566,79|2
1981,285|4|17
1929,2|145|106
826,2|30
834,146|2|91|53
1465,113|19
473,31|103|87
2132,31|103|87
422,2|194|380|83
1213,93|147|2|13
2045,61|179
1012,8|2|39|9|10|13
919,2|76
2035,52|4|292|56|17
2401,17|4|34
702,5|310|4
2293,1|112|2
1135,57|217|265|19|255
2460,40|2
1721,31|103|87
2130,77|2|76|96
2115,79|2
188,8|2|9|12|13|47
662,102|12
1476,8|2|39|9|21
632,2|11
768,261|8|39|9|61
2178,2|7|6
193,325|103|12|31|87
780,23|76|2
3,136|8|2|39|9|6
1433,4|69|43
1691,2|11|55|53
2462,61|445|179
1416,24|145|23|2
1133,29|2|6
453,2|0|13
33,2|11
1904,40|2
136,8|2|9|13
1872,24|2
2445,136|8|2|9|79
1597,3|2|21
835,92|2
559,88|89|87
859,2|3
1681,2|0
1825,2|3
2272,2|145|13
1247,5|2|4|38
1354,79|2
822,311|2|24
2055,8|2|39|9|10|13
1961,93|2|30|13
2580,79|2
1464,21|22|3|2
1307,2|1
508,19|140
1926,148|149|59|151
1241,2|0|1
830,19|140
549,8|2|39|9|13
2579,2|13
1182,18|19|316
1131,79|2|0|1
819,8|2|39|9|13
1407,113|299|19
646,4|17
462,19|140
1659,2|76|77
1362,8|2|9|12|13|47
2306,102|12
2161,24|2
1400,5|4|69
2124,68|7|2|4|6
1233,93|2|30
1480,17|4|34
1198,2|106
1466,8|2|54|9
1164,24|2|23|7
1782,4|101|52
2181,267|22|21|2
1845,111|2
353,89|87|389
463,2|52|43|38|4|98
823,21|22|3|2
2246,79|2
1839,111|2
2102,24|2
892,2|11
1748,12|97
804,5|4
815,2|21
1925,8|14|2|39|9|12|13
2206,8|2|39|9|13
2521,42|243
2034,21|2|1|3
2494,2|1|21
672,102|12
2583,87|168
1468,2|13
2576,209|237|143|144|37
1722,2|96
1167,86|2|52|4|91
9,200|2|21
2456,2|43|4|314|69
1803,79|2
1216,2|145|30
624,2|0|1|26
808,2|106
1743,24|2
2426,34|52|4|360|101
355,2|1
357,325|8|12|9
570,113|19
262,93|2|30
617,11|8|2|85|9|138
298,8|2|9|10|105
1972,2|76|77
243,92|2|53|182
1533,8|2|39|40|9|13
387,113|19
410,110|2
2146,2|76|77
2372,154|8|9
2139,11|8|2|9|23
237,325|103|12|31|87
561,104|82|31|103|172|87
91,9|8|1|2
762,2|6
878,53|2|91|21
2432,110|2
149,35|135|2|270
871,2|43|4|92|112
2414,5|4|43
2123,111|2
421,2|83|106
251,267|2|165|55
1178,26|2|21|13
1195,5|2|1|4|0
367,38|2|11|29
809,24|2|23|7
1820,2|106
1419,2|145|55|26
287,77|2|76|96
713,38|2|0|13
676,2|1|43|0|4
2097,79|2
68,152|2|138|13
1336,8|2|39|9|222|10
2467,19|297
122,2|0|29
1011,11|0|2
324,4|69
1181,2|0|6
2476,2|3
619,113|19
1327,31|104
1272,47|8|12|9
2184,19|4|196|17
1228,2|13
449,102|12
425,11|8|2|54|9
783,2|0
1126,8|85|9
2398,79|2
2042,29|2|13
1094,38|2|21
2119,21|2|3
1358,11|2|4|15|21
1921,29|0|2|13
1662,79|2
2218,113|19
2459,47|8|12|9
457,8|2|9|10|105
216,5|4
4,11|136|8|2|9|12|47
1214,2|21|13
2574,4|34
358,2|7|6
798,2|76
1679,2|6
709,2|76
540,8|2|9|10|13
191,2|3
2428,2|70
843,79|2
2231,459|445|61|179|178
1500,39|8|9|216
924,92|2
1685,2|1
2234,170|107|169|19
1346,2|11
1834,120|2|0|4|112
2524,261|61
372,401|104|8|54|12|4|9|31
1475,11|8|2|85|9|79
2165,51|48|19|59
1251,156|132|28|19|131
1704,201|97|9|12|19|47
610,4|69
143,8|85|9
2182,8|9|216|202
1302,146|152|2
1196,41|42
272,397|61|178
2134,102|12
414,2|30|13
150,2|3
1219,14|12|2|13
1612,4|17
1352,79|2
606,2|1
799,2|106
192,8|2|93|54|9|30
220,2|112
2260,3|2|21
1331,76|2|30|77
1842,5|2|1|4|69
222,38|2|0|55
2472,27|28|19
2527,27|28|19
501,2|30
2223,12|400
667,2|1|43|4|3
2528,51|34|212|4|19|213
404,113|19
144,12|97
795,79|2
1609,2|106
1813,79|2
912,110|2|145
1959,111|2|106
589,5|2|271|4|21
677,79|2|30|6
727,2|4|69|13
2534,110|2|145
2430,79|2
431,325|295|103|12|31|87
1026,27|28|19
668,18|19|296|342
1542,146|2|0|55
2084,3|2|21
1322,147|30|2
80,135|134|2
2063,146|40|2
446,15|2|4|13
1220,356|4|17
2436,5|201|12|4|19
1789,93|2
720,76|2|30|77
1488,8|2|54|9|135
1206,2|76
2575,2|6
2283,2|11|1|13
2005,2|91|53
514,56|4|52|17
325,93|2
1518,2|4|69|13
308,102|12
2400,2|32|3|31|21
1427,8|2|9|10|222
975,102|12
1953,79|2
2015,102|12
2429,2|6
1866,2|91|53
1252,2|3
1409,5|2|1|4|13
1209,11|8|2|9|12|47
1960,2|53|387
637,113|19
326,79|80|2
1010,4|69|43
1217,2|76|77
2160,93|2|11
123,15|4|34
1485,2|0|1|26
966,2|11|30
2067,61
1455,2|1|4|200|69
2025,8|2|39|9|79
347,21|2|3
555,93|8|2|9
954,2|6
544,79|2
228,5|4|68
2227,27|28|19|4|17
521,76|2|23|77
858,2|106
1930,2|1
2085,29|0|2|13
1024,2|11|1
651,5|4
2314,2|340|55|23
1954,110|2|145|163
190,8|2|93|9|54|3
2026,110|452|2|145
653,93|2|30
1215,2|6
45,2|165
21,3|2|21
1174,5|4
2043,2|7|6
1585,4|68
2030,82|125|173
452,29|0|2|13
831,19|140
230,2|106
2397,4|34
1390,8|2|9|54|3|21
1580,17|2|4|96
2135,8|2|9|12|10|105|47
1253,8|2|85|9|159|30
2192,229|4|43|17
1085,8|2|9|12|10|13|47
988,11|0|2
1456,79|8|2|9
1188,1|112|2|7
556,2|9|23|76|216
1310,86|52|312|4|17
1486,8|2|85|9|3
627,138|4|43|2
1401,4|34
363,8|9|76|2
1223,2|21
1933,102|12
1935,102|12
998,8|2|9|54|21
1734,56|4|52|17
391,136|8|9|39
2389,79|2|7
2485,40|2
948,222|288|2|7
2265,186|42
2305,3|2|21
2144,2|91|53
1436,190|2|0|13
2553,93|2|13
411,8|2|85|93|9
1076,79|2|7
2431,2|6
1222,93|40|2|6
2061,2|7|6
2457,2|76
454,8|2|54|9|21|53
2321,2|106
2075,40|2
1875,111|2
873,2|76|77
934,2|91|53
2335,21|2|3
2323,76|2|23|77
2065,79|2
428,8|9|23|2
2533,2|112
2204,24|11|23|2
1728,3|2|53
2086,2|76
110,113|19
394,102|12
2104,52|43|4|56|17
1490,120|2|0|4|112
2000,2|3
1861,309|2|221|87|53
990,61|179
2053,107|133|192|28|19
2519,3|2|21
1050,102|12
2497,111|2
711,11|0|1|2
715,3|2|21
2091,2|11
2213,86|4|52|17
2342,2|11|55|53
2046,2|4|68|6
1931,2|91|53
2585,2|76|77
128,2|11
789,79|2
1790,57|59
2221,79|8|2|9
2453,8|9|12|47
747,134|135|194|2
1063,56|4|52|17
1832,79|80|2
863,2|76
1350,61|178|179
327,27|156|132|28|19
869,267|55|2
1491,38|2|11
502,2|11|1
1073,2|1
588,8|2|39|9|13|6
388,76|2|23|77
1654,65|12
2581,3|2|21
879,110|22|55|2
393,2|11|30
1726,2|106
1849,107|133|28|19|170|108
860,26|2|3|21
1515,93|2
836,2|0|1
921,232|267|2|4|460
1571,285|4
219,2|11
2548,138|11|30|2
2222,5|68|2|4|0
629,4|68
359,325|295|103|12|31|87
2391,5|4
1165,8|2|9|10|105
2275,13|2|6
845,110|2|55
2317,8|2|85|77|9|76
1266,113|19
1080,56|4|52
824,452|92|2|53
893,267|22|55|2
979,2|43|38|0|4
695,2|11
1120,37|8|9
1657,2|11|55|53
224,102|12
493,11|8|2|39|9
2281,40|2
694,2|106
1287,40|2
1041,285|292|4|52
2547,22|2|23|24
180,2|13
1966,111|2
1493,209|37
2224,110|22|267|2
1160,2|6
116,4|52
1084,146|90|40|2
2126,102|12
1275,136|8|9
2179,229|4|43|17
2028,93|40|2|13
1787,1|0|112|2
976,83|8|2|54|9|76
1613,111|2|106
2072,110|2|145
48,2|21
494,8|2|93|9|30
1928,2|21
942,503|2
2088,2|3
1530,21|2|3
1036,2|11|3
1582,8|2|39|9|84|13
665,102|12
1511,102|12
117,136|8|2|9|258
1056,8|9|21|2
2584,2|4|69|13
1923,11|2|4|15|21
1422,2|106
1942,8|2|93|54|9
657,2|1|43|0|4
2373,61|124|228
1072,11|8|2|39|9
